0000_1_Y1,11-11-2014,17:27:37,SetA
Question# ,     Choice
0000_1_Y1,SetA, 1 ,62776.310,0.000,0.002,  6.897,  10.844,  20.173,   1 , 12 , 2 , 0 ,"$10 in 7 days"," $4.50 now"
0000_1_Y1,SetA, 2 ,62796.880,20.563,0.015,  0.780,  0.000,  1.529,   4 , 14 , 1 , 0 ," $3.50 now","$10 in 180 days"
0000_1_Y1,SetA, 3 ,62798.790,22.480,0.047,  0.000,  1.623,  2.216,   1 , 6 , 2 , 0 ,"$10 in 7 days"," $7.50 now"
0000_1_Y1,SetA, 4 ,62801.400,25.086,0.001,  0.609,  0.000,  1.186,   1 , 16 , 1 , 0 ," $2.50 now","$10 in 7 days"
0000_1_Y1,SetA, 5 ,62802.970,26.660,0.001,  0.000,  0.547,  1.109,   2 , 17 , 2 , 0 ," $2.00 now","$10 in 30 days"
0000_1_Y1,SetA, 6 ,62804.470,28.160,-0.001,  0.467,  0.000,  1.013,   2 , 16 , 1 , 0 ," $2.50 now","$10 in 30 days"
0000_1_Y1,SetA, 7 ,62805.890,29.578,0.001,  0.000,  0.531,  1.233,   4 , 13 , 2 , 0 ,"$10 in 180 days"," $4.00 now"
0000_1_Y1,SetA, 8 ,62807.520,31.203,-0.002,  0.669,  0.000,  1.308,   3 , 10 , 1 , 0 ,"$10 in 90 days"," $5.50 now"
0000_1_Y1,SetA, 10 ,62809.210,32.902,-0.001,  0.000,  0.670,  1.513,   4 , 6 , 2 , 0 ,"$10 in 180 days"," $7.50 now"
0000_1_Y1,SetA, 11 ,62811.120,34.805,0.001,  1.841,  0.000,  2.996,   1 , 8 , 1 , 0 ,"$10 in 7 days"," $6.50 now"
0000_1_Y1,SetA, 12 ,62814.500,38.191,-0.001,  0.000,  0.607,  1.216,   0 , 0 , 2 , 0 ,"$10 now"," $10.50 now"
0000_1_Y1,SetA, 13 ,62816.110,39.797,0.079,  0.781,  23.198,  24.742,   1 , 13 , 2 , 0 ,"$10 in 7 days"," $4.00 now"
0000_1_Y1,SetA, 14 ,62841.240,64.930,-0.001,  7.596,  0.000,  8.470,   0 , 3 , 1 , 0 ,"$10 now"," $9.00 now"
